trip_id,timestamp_s,accel_long_g,accel_lat_g,accel_lat_smooth_g
20151111123124-25km-D1-NORMAL-MOTORWAY,129.380000,-0.063000,-0.047000,0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,129.480000,0.017000,-0.028000,0.027000
20151111123124-25km-D1-NORMAL-MOTORWAY,129.580000,-0.026000,0.006000,0.021000
20151111123124-25km-D1-NORMAL-MOTORWAY,129.680000,-0.041000,-0.043000,0.025000
20151111123124-25km-D1-NORMAL-MOTORWAY,129.790000,-0.008000,-0.016000,0.027000
20151111123124-25km-D1-NORMAL-MOTORWAY,129.890000,-0.030000,-0.037000,0.029000
20151111123124-25km-D1-NORMAL-MOTORWAY,129.980000,-0.015000,-0.011000,0.015000
20151111123124-25km-D1-NORMAL-MOTORWAY,130.090000,0.003000,-0.010000,0.032000
20151111123124-25km-D1-NORMAL-MOTORWAY,130.180000,0.049000,0.021000,0.042000
20151111123124-25km-D1-NORMAL-MOTORWAY,130.280000,0.001000,0.019000,0.026000
20151111123124-25km-D1-NORMAL-MOTORWAY,130.380000,-0.014000,0.003000,0.019000
20151111123124-25km-D1-NORMAL-MOTORWAY,130.480000,-0.019000,-0.021000,0.027000
20151111123124-25km-D1-NORMAL-MOTORWAY,130.580000,0.035000,0.004000,0.017000
20151111123124-25km-D1-NORMAL-MOTORWAY,130.680000,-0.044000,-0.006000,0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,130.790000,0.005000,-0.011000,0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,130.880000,-0.038000,-0.014000,0.009000
20151111123124-25km-D1-NORMAL-MOTORWAY,131.000000,-0.040000,-0.033000,0.009000
20151111123124-25km-D1-NORMAL-MOTORWAY,131.080000,-0.036000,-0.043000,0.006000
20151111123124-25km-D1-NORMAL-MOTORWAY,131.180000,0.034000,-0.011000,-0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,131.280000,-0.038000,0.002000,-0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,131.380000,-0.023000,-0.015000,-0.001000
20151111123124-25km-D1-NORMAL-MOTORWAY,131.480000,-0.019000,-0.031000,0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,131.590000,-0.029000,-0.029000,0.007000
20151111123124-25km-D1-NORMAL-MOTORWAY,131.690000,0.035000,0.004000,-0.008000
20151111123124-25km-D1-NORMAL-MOTORWAY,131.790000,-0.046000,-0.007000,0.019000
20151111123124-25km-D1-NORMAL-MOTORWAY,131.890000,0.022000,0.002000,0.018000
20151111123124-25km-D1-NORMAL-MOTORWAY,131.990000,-0.015000,-0.006000,0.016000
20151111123124-25km-D1-NORMAL-MOTORWAY,132.090000,-0.004000,-0.012000,0.006000
20151111123124-25km-D1-NORMAL-MOTORWAY,132.190000,-0.057000,-0.030000,0.002000
20151111123124-25km-D1-NORMAL-MOTORWAY,132.290000,-0.010000,-0.024000,0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,132.390000,0.034000,0.004000,0.000000
20151111123124-25km-D1-NORMAL-MOTORWAY,132.490000,0.010000,0.006000,-0.012000
20151111123124-25km-D1-NORMAL-MOTORWAY,132.590000,-0.013000,0.008000,-0.012000
20151111123124-25km-D1-NORMAL-MOTORWAY,132.700000,-0.028000,-0.016000,-0.010000
20151111123124-25km-D1-NORMAL-MOTORWAY,132.790000,0.008000,-0.006000,-0.002000
20151111123124-25km-D1-NORMAL-MOTORWAY,132.890000,-0.063000,-0.039000,0.003000
20151111123124-25km-D1-NORMAL-MOTORWAY,132.990000,0.032000,-0.011000,0.002000
20151111123124-25km-D1-NORMAL-MOTORWAY,133.090000,-0.012000,0.002000,0.005000
20151111123124-25km-D1-NORMAL-MOTORWAY,133.200000,0.031000,0.013000,-0.013000
20151111123124-25km-D1-NORMAL-MOTORWAY,133.290000,-0.003000,0.013000,-0.031000
20151111123124-25km-D1-NORMAL-MOTORWAY,133.390000,-0.003000,0.001000,-0.041000
20151111123124-25km-D1-NORMAL-MOTORWAY,133.490000,-0.030000,-0.018000,-0.031000
20151111123124-25km-D1-NORMAL-MOTORWAY,133.590000,0.006000,-0.009000,-0.036000
20151111123124-25km-D1-NORMAL-MOTORWAY,133.690000,-0.017000,-0.010000,-0.028000
20151111123124-25km-D1-NORMAL-MOTORWAY,133.800000,0.013000,0.002000,-0.037000
20151111123124-25km-D1-NORMAL-MOTORWAY,133.890000,-0.016000,0.000000,-0.047000
20151111123124-25km-D1-NORMAL-MOTORWAY,133.990000,0.019000,-0.002000,-0.027000
20151111123124-25km-D1-NORMAL-MOTORWAY,134.090000,0.032000,0.020000,-0.016000
20151111123124-25km-D1-NORMAL-MOTORWAY,134.200000,-0.002000,0.010000,-0.005000
20151111123124-25km-D1-NORMAL-MOTORWAY,134.290000,-0.012000,0.005000,-0.001000
20151111123124-25km-D1-NORMAL-MOTORWAY,134.400000,-0.017000,-0.009000,0.010000
20151111123124-25km-D1-NORMAL-MOTORWAY,134.510000,-0.031000,-0.019000,-0.014000
20151111123124-25km-D1-NORMAL-MOTORWAY,134.600000,-0.040000,-0.037000,-0.007000
20151111123124-25km-D1-NORMAL-MOTORWAY,134.700000,-0.000000,-0.022000,0.006000
20151111123124-25km-D1-NORMAL-MOTORWAY,134.800000,-0.028000,-0.014000,0.010000
20151111123124-25km-D1-NORMAL-MOTORWAY,134.900000,0.032000,-0.004000,0.021000
20151111123124-25km-D1-NORMAL-MOTORWAY,135.000000,-0.018000,-0.001000,0.028000
20151111123124-25km-D1-NORMAL-MOTORWAY,135.100000,0.014000,-0.005000,0.034000
20151111123124-25km-D1-NORMAL-MOTORWAY,135.200000,-0.031000,-0.004000,0.042000
20151111123124-25km-D1-NORMAL-MOTORWAY,135.300000,-0.016000,-0.017000,0.045000
20151111123124-25km-D1-NORMAL-MOTORWAY,135.400000,-0.003000,-0.005000,0.046000
20151111123124-25km-D1-NORMAL-MOTORWAY,135.500000,0.005000,-0.007000,0.042000
20151111123124-25km-D1-NORMAL-MOTORWAY,135.610000,0.009000,0.002000,0.025000
20151111123124-25km-D1-NORMAL-MOTORWAY,135.700000,0.012000,0.011000,0.021000
20151111123124-25km-D1-NORMAL-MOTORWAY,135.810000,-0.040000,-0.005000,0.027000
20151111123124-25km-D1-NORMAL-MOTORWAY,135.910000,-0.065000,-0.035000,0.019000
20151111123124-25km-D1-NORMAL-MOTORWAY,136.000000,-0.059000,-0.062000,0.016000
20151111123124-25km-D1-NORMAL-MOTORWAY,136.100000,0.072000,-0.008000,0.015000
20151111123124-25km-D1-NORMAL-MOTORWAY,136.200000,0.016000,0.034000,0.008000
20151111123124-25km-D1-NORMAL-MOTORWAY,136.300000,0.026000,0.015000,0.015000
20151111123124-25km-D1-NORMAL-MOTORWAY,136.400000,-0.013000,0.019000,0.008000
20151111123124-25km-D1-NORMAL-MOTORWAY,136.500000,-0.038000,-0.024000,0.007000
20151111123124-25km-D1-NORMAL-MOTORWAY,136.600000,-0.049000,-0.043000,0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,136.700000,0.007000,-0.020000,0.013000
20151111123124-25km-D1-NORMAL-MOTORWAY,136.810000,0.042000,0.014000,0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,136.900000,-0.007000,0.015000,0.007000
20151111123124-25km-D1-NORMAL-MOTORWAY,137.010000,-0.009000,0.004000,0.009000
20151111123124-25km-D1-NORMAL-MOTORWAY,137.110000,-0.027000,-0.017000,0.013000
20151111123124-25km-D1-NORMAL-MOTORWAY,137.210000,-0.011000,-0.012000,0.008000
20151111123124-25km-D1-NORMAL-MOTORWAY,137.310000,-0.052000,-0.039000,0.000000
20151111123124-25km-D1-NORMAL-MOTORWAY,137.410000,0.014000,-0.014000,0.002000
20151111123124-25km-D1-NORMAL-MOTORWAY,137.510000,0.017000,0.000000,0.017000
20151111123124-25km-D1-NORMAL-MOTORWAY,137.610000,0.007000,0.014000,0.012000
20151111123124-25km-D1-NORMAL-MOTORWAY,137.710000,-0.021000,-0.003000,-0.002000
20151111123124-25km-D1-NORMAL-MOTORWAY,137.810000,-0.043000,-0.024000,-0.012000
20151111123124-25km-D1-NORMAL-MOTORWAY,137.910000,-0.023000,-0.033000,-0.007000
20151111123124-25km-D1-NORMAL-MOTORWAY,138.020000,-0.017000,-0.024000,-0.003000
20151111123124-25km-D1-NORMAL-MOTORWAY,138.120000,-0.018000,-0.018000,-0.009000
20151111123124-25km-D1-NORMAL-MOTORWAY,138.220000,-0.046000,-0.033000,-0.002000
20151111123124-25km-D1-NORMAL-MOTORWAY,138.310000,-0.024000,-0.032000,-0.001000
20151111123124-25km-D1-NORMAL-MOTORWAY,138.410000,0.007000,-0.010000,0.005000
20151111123124-25km-D1-NORMAL-MOTORWAY,138.510000,0.033000,0.013000,0.031000
20151111123124-25km-D1-NORMAL-MOTORWAY,138.610000,-0.016000,0.006000,0.012000
20151111123124-25km-D1-NORMAL-MOTORWAY,138.720000,-0.012000,-0.009000,0.015000
20151111123124-25km-D1-NORMAL-MOTORWAY,138.810000,-0.020000,-0.016000,0.026000
20151111123124-25km-D1-NORMAL-MOTORWAY,138.910000,-0.025000,-0.015000,0.021000
20151111123124-25km-D1-NORMAL-MOTORWAY,139.010000,-0.063000,-0.046000,0.023000
20151111123124-25km-D1-NORMAL-MOTORWAY,139.110000,0.033000,-0.010000,0.006000
20151111123124-25km-D1-NORMAL-MOTORWAY,139.220000,0.032000,0.017000,0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,139.310000,-0.013000,0.008000,0.012000
20151111123124-25km-D1-NORMAL-MOTORWAY,139.420000,-0.016000,-0.007000,0.014000
20151111123124-25km-D1-NORMAL-MOTORWAY,139.550000,0.007000,-0.006000,0.016000
20151111123124-25km-D1-NORMAL-MOTORWAY,139.610000,-0.017000,-0.005000,0.025000
20151111123124-25km-D1-NORMAL-MOTORWAY,139.710000,-0.002000,-0.004000,0.016000
20151111123124-25km-D1-NORMAL-MOTORWAY,139.810000,0.022000,0.007000,0.027000
20151111123124-25km-D1-NORMAL-MOTORWAY,139.920000,-0.053000,-0.015000,0.022000
20151111123124-25km-D1-NORMAL-MOTORWAY,140.020000,-0.082000,-0.064000,0.023000
20151111123124-25km-D1-NORMAL-MOTORWAY,140.120000,0.003000,-0.032000,0.034000
20151111123124-25km-D1-NORMAL-MOTORWAY,140.320000,-0.025000,-0.012000,0.010000
20151111123124-25km-D1-NORMAL-MOTORWAY,140.420000,-0.033000,-0.022000,0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,140.520000,-0.028000,-0.036000,0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,140.620000,0.003000,-0.014000,-0.002000
20151111123124-25km-D1-NORMAL-MOTORWAY,140.720000,-0.012000,-0.008000,0.005000
20151111123124-25km-D1-NORMAL-MOTORWAY,140.820000,-0.002000,-0.006000,-0.005000
20151111123124-25km-D1-NORMAL-MOTORWAY,140.920000,0.021000,0.002000,-0.004000
20151111123124-25km-D1-NORMAL-MOTORWAY,141.020000,0.005000,0.010000,-0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,141.130000,-0.001000,0.009000,-0.022000
20151111123124-25km-D1-NORMAL-MOTORWAY,141.220000,-0.015000,-0.010000,-0.013000
20151111123124-25km-D1-NORMAL-MOTORWAY,141.320000,0.006000,-0.004000,-0.022000
20151111123124-25km-D1-NORMAL-MOTORWAY,141.420000,0.019000,0.009000,-0.014000
20151111123124-25km-D1-NORMAL-MOTORWAY,141.520000,0.018000,0.015000,-0.006000
20151111123124-25km-D1-NORMAL-MOTORWAY,141.620000,-0.009000,0.006000,0.004000
20151111123124-25km-D1-NORMAL-MOTORWAY,141.720000,-0.040000,-0.014000,0.007000
20151111123124-25km-D1-NORMAL-MOTORWAY,141.820000,-0.001000,-0.017000,0.014000
20151111123124-25km-D1-NORMAL-MOTORWAY,141.920000,-0.012000,-0.010000,0.016000
20151111123124-25km-D1-NORMAL-MOTORWAY,142.020000,-0.016000,-0.010000,-0.006000
20151111123124-25km-D1-NORMAL-MOTORWAY,142.130000,0.012000,-0.011000,-0.003000
20151111123124-25km-D1-NORMAL-MOTORWAY,142.220000,0.007000,0.014000,0.002000
20151111123124-25km-D1-NORMAL-MOTORWAY,142.330000,-0.043000,-0.021000,0.004000
20151111123124-25km-D1-NORMAL-MOTORWAY,142.420000,-0.011000,-0.021000,0.000000
20151111123124-25km-D1-NORMAL-MOTORWAY,142.520000,0.028000,0.002000,-0.009000
20151111123124-25km-D1-NORMAL-MOTORWAY,142.630000,0.021000,0.014000,0.003000
20151111123124-25km-D1-NORMAL-MOTORWAY,142.730000,-0.040000,-0.007000,0.012000
20151111123124-25km-D1-NORMAL-MOTORWAY,142.830000,-0.000000,-0.012000,0.005000
20151111123124-25km-D1-NORMAL-MOTORWAY,142.930000,0.017000,0.009000,-0.006000
20151111123124-25km-D1-NORMAL-MOTORWAY,143.030000,-0.023000,-0.010000,-0.010000
20151111123124-25km-D1-NORMAL-MOTORWAY,143.130000,-0.023000,-0.016000,-0.002000
20151111123124-25km-D1-NORMAL-MOTORWAY,143.230000,-0.010000,-0.010000,-0.003000
20151111123124-25km-D1-NORMAL-MOTORWAY,143.330000,0.023000,-0.004000,-0.017000
20151111123124-25km-D1-NORMAL-MOTORWAY,143.430000,-0.003000,0.008000,-0.023000
20151111123124-25km-D1-NORMAL-MOTORWAY,143.540000,0.005000,0.000000,-0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,143.630000,0.004000,0.004000,-0.004000
20151111123124-25km-D1-NORMAL-MOTORWAY,143.730000,-0.025000,-0.008000,-0.012000
20151111123124-25km-D1-NORMAL-MOTORWAY,143.830000,-0.018000,-0.010000,-0.010000
20151111123124-25km-D1-NORMAL-MOTORWAY,143.930000,0.012000,-0.002000,-0.013000
20151111123124-25km-D1-NORMAL-MOTORWAY,144.030000,-0.038000,-0.018000,-0.008000
20151111123124-25km-D1-NORMAL-MOTORWAY,144.130000,-0.046000,-0.037000,-0.009000
20151111123124-25km-D1-NORMAL-MOTORWAY,144.230000,0.005000,-0.020000,-0.005000
20151111123124-25km-D1-NORMAL-MOTORWAY,144.330000,-0.027000,-0.022000,-0.000000
20151111123124-25km-D1-NORMAL-MOTORWAY,144.440000,-0.015000,-0.015000,0.003000
20151111123124-25km-D1-NORMAL-MOTORWAY,144.540000,-0.013000,-0.021000,-0.004000
20151111123124-25km-D1-NORMAL-MOTORWAY,144.630000,0.007000,0.001000,-0.029000
20151111123124-25km-D1-NORMAL-MOTORWAY,144.740000,0.003000,0.001000,-0.017000
20151111123124-25km-D1-NORMAL-MOTORWAY,144.840000,-0.008000,-0.001000,-0.003000
20151111123124-25km-D1-NORMAL-MOTORWAY,144.930000,-0.034000,-0.020000,0.001000
20151111123124-25km-D1-NORMAL-MOTORWAY,145.030000,-0.030000,-0.027000,-0.006000
20151111123124-25km-D1-NORMAL-MOTORWAY,145.130000,-0.040000,-0.030000,-0.014000
20151111123124-25km-D1-NORMAL-MOTORWAY,145.240000,0.003000,-0.021000,-0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,145.340000,-0.019000,-0.014000,-0.014000
20151111123124-25km-D1-NORMAL-MOTORWAY,145.440000,-0.037000,-0.022000,-0.033000
20151111123124-25km-D1-NORMAL-MOTORWAY,145.530000,-0.012000,-0.022000,-0.039000
20151111123124-25km-D1-NORMAL-MOTORWAY,145.640000,-0.041000,-0.030000,-0.023000
20151111123124-25km-D1-NORMAL-MOTORWAY,145.750000,0.028000,-0.007000,-0.010000
20151111123124-25km-D1-NORMAL-MOTORWAY,145.840000,0.004000,0.003000,0.019000
20151111123124-25km-D1-NORMAL-MOTORWAY,145.940000,-0.006000,0.002000,0.019000
20151111123124-25km-D1-NORMAL-MOTORWAY,146.040000,-0.009000,-0.003000,0.013000
20151111123124-25km-D1-NORMAL-MOTORWAY,146.140000,-0.009000,-0.007000,-0.003000
20151111123124-25km-D1-NORMAL-MOTORWAY,146.240000,-0.015000,-0.013000,0.013000
20151111123124-25km-D1-NORMAL-MOTORWAY,146.340000,-0.098000,-0.053000,0.009000
20151111123124-25km-D1-NORMAL-MOTORWAY,146.450000,-0.051000,-0.060000,0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,146.540000,0.010000,-0.026000,0.000000
20151111123124-25km-D1-NORMAL-MOTORWAY,146.640000,0.058000,0.013000,0.001000
20151111123124-25km-D1-NORMAL-MOTORWAY,146.740000,0.112000,0.071000,-0.007000
20151111123124-25km-D1-NORMAL-MOTORWAY,146.840000,0.014000,0.058000,-0.016000
20151111123124-25km-D1-NORMAL-MOTORWAY,146.940000,-0.043000,-0.007000,-0.025000
20151111123124-25km-D1-NORMAL-MOTORWAY,147.040000,0.032000,0.012000,-0.024000
20151111123124-25km-D1-NORMAL-MOTORWAY,147.140000,0.001000,0.009000,-0.013000
20151111123124-25km-D1-NORMAL-MOTORWAY,147.240000,-0.018000,-0.002000,-0.004000
20151111123124-25km-D1-NORMAL-MOTORWAY,147.340000,-0.053000,-0.028000,-0.022000
20151111123124-25km-D1-NORMAL-MOTORWAY,147.440000,-0.081000,-0.057000,-0.013000
20151111123124-25km-D1-NORMAL-MOTORWAY,147.540000,-0.033000,-0.051000,-0.003000
20151111123124-25km-D1-NORMAL-MOTORWAY,147.640000,0.013000,-0.027000,-0.016000
20151111123124-25km-D1-NORMAL-MOTORWAY,147.740000,0.033000,0.014000,-0.018000
20151111123124-25km-D1-NORMAL-MOTORWAY,147.840000,0.011000,0.017000,-0.017000
20151111123124-25km-D1-NORMAL-MOTORWAY,147.950000,-0.017000,-0.001000,-0.016000
20151111123124-25km-D1-NORMAL-MOTORWAY,148.050000,-0.016000,-0.010000,-0.021000
20151111123124-25km-D1-NORMAL-MOTORWAY,148.140000,0.004000,-0.007000,-0.016000
20151111123124-25km-D1-NORMAL-MOTORWAY,148.250000,0.014000,0.009000,-0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,148.350000,-0.009000,-0.002000,-0.003000
20151111123124-25km-D1-NORMAL-MOTORWAY,148.450000,-0.032000,-0.013000,0.001000
20151111123124-25km-D1-NORMAL-MOTORWAY,148.550000,-0.007000,-0.012000,-0.006000
20151111123124-25km-D1-NORMAL-MOTORWAY,148.650000,-0.003000,-0.013000,-0.001000
20151111123124-25km-D1-NORMAL-MOTORWAY,148.750000,-0.019000,-0.010000,-0.014000
20151111123124-25km-D1-NORMAL-MOTORWAY,148.850000,-0.041000,-0.026000,-0.015000
20151111123124-25km-D1-NORMAL-MOTORWAY,148.950000,-0.058000,-0.048000,-0.010000
20151111123124-25km-D1-NORMAL-MOTORWAY,149.050000,0.027000,-0.017000,-0.010000
20151111123124-25km-D1-NORMAL-MOTORWAY,149.150000,0.070000,0.039000,0.001000
20151111123124-25km-D1-NORMAL-MOTORWAY,149.250000,-0.000000,0.023000,-0.009000
20151111123124-25km-D1-NORMAL-MOTORWAY,149.350000,-0.062000,-0.014000,-0.018000
20151111123124-25km-D1-NORMAL-MOTORWAY,149.450000,-0.064000,-0.047000,-0.010000
20151111123124-25km-D1-NORMAL-MOTORWAY,149.550000,-0.014000,-0.038000,-0.004000
20151111123124-25km-D1-NORMAL-MOTORWAY,149.650000,0.046000,0.001000,0.000000
20151111123124-25km-D1-NORMAL-MOTORWAY,149.750000,-0.015000,-0.002000,-0.014000
20151111123124-25km-D1-NORMAL-MOTORWAY,149.860000,0.020000,0.013000,-0.008000
20151111123124-25km-D1-NORMAL-MOTORWAY,149.950000,-0.041000,-0.008000,-0.016000
20151111123124-25km-D1-NORMAL-MOTORWAY,150.050000,-0.019000,-0.026000,-0.009000
20151111123124-25km-D1-NORMAL-MOTORWAY,150.150000,-0.023000,-0.022000,0.004000
20151111123124-25km-D1-NORMAL-MOTORWAY,150.250000,-0.002000,-0.013000,-0.008000
20151111123124-25km-D1-NORMAL-MOTORWAY,150.350000,-0.008000,-0.009000,0.001000
20151111123124-25km-D1-NORMAL-MOTORWAY,150.450000,0.003000,-0.004000,0.002000
20151111123124-25km-D1-NORMAL-MOTORWAY,150.550000,-0.044000,-0.020000,0.004000
20151111123124-25km-D1-NORMAL-MOTORWAY,150.660000,-0.023000,-0.022000,-0.005000
20151111123124-25km-D1-NORMAL-MOTORWAY,150.760000,-0.022000,-0.025000,-0.001000
20151111123124-25km-D1-NORMAL-MOTORWAY,150.850000,0.014000,-0.005000,0.001000
20151111123124-25km-D1-NORMAL-MOTORWAY,150.950000,0.014000,0.007000,0.015000
20151111123124-25km-D1-NORMAL-MOTORWAY,151.070000,-0.006000,0.003000,0.015000
20151111123124-25km-D1-NORMAL-MOTORWAY,151.160000,-0.017000,-0.009000,0.009000
20151111123124-25km-D1-NORMAL-MOTORWAY,151.260000,-0.021000,-0.016000,0.026000
20151111123124-25km-D1-NORMAL-MOTORWAY,151.360000,-0.029000,-0.022000,0.042000
20151111123124-25km-D1-NORMAL-MOTORWAY,151.460000,-0.043000,-0.031000,0.028000
20151111123124-25km-D1-NORMAL-MOTORWAY,151.560000,-0.033000,-0.037000,0.024000
20151111123124-25km-D1-NORMAL-MOTORWAY,151.660000,-0.020000,-0.027000,0.014000
20151111123124-25km-D1-NORMAL-MOTORWAY,151.760000,-0.001000,-0.013000,0.015000
20151111123124-25km-D1-NORMAL-MOTORWAY,151.860000,0.005000,-0.004000,0.021000
20151111123124-25km-D1-NORMAL-MOTORWAY,151.960000,0.007000,0.003000,0.008000
20151111123124-25km-D1-NORMAL-MOTORWAY,152.060000,-0.016000,-0.005000,0.006000
20151111123124-25km-D1-NORMAL-MOTORWAY,152.170000,-0.003000,0.002000,0.003000
20151111123124-25km-D1-NORMAL-MOTORWAY,152.270000,-0.008000,-0.010000,0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,152.360000,0.020000,0.003000,0.020000
20151111123124-25km-D1-NORMAL-MOTORWAY,152.480000,-0.001000,0.004000,0.016000
20151111123124-25km-D1-NORMAL-MOTORWAY,152.560000,0.019000,0.013000,0.007000
20151111123124-25km-D1-NORMAL-MOTORWAY,152.660000,0.004000,0.010000,-0.006000
20151111123124-25km-D1-NORMAL-MOTORWAY,152.760000,-0.021000,-0.003000,-0.004000
20151111123124-25km-D1-NORMAL-MOTORWAY,152.860000,-0.017000,-0.011000,-0.001000
20151111123124-25km-D1-NORMAL-MOTORWAY,152.970000,-0.016000,-0.020000,0.001000
20151111123124-25km-D1-NORMAL-MOTORWAY,153.070000,0.000000,-0.012000,-0.003000
20151111123124-25km-D1-NORMAL-MOTORWAY,153.160000,0.007000,-0.000000,-0.005000
20151111123124-25km-D1-NORMAL-MOTORWAY,153.260000,-0.002000,-0.001000,0.001000
20151111123124-25km-D1-NORMAL-MOTORWAY,153.360000,0.025000,0.007000,-0.001000
20151111123124-25km-D1-NORMAL-MOTORWAY,153.470000,-0.038000,-0.007000,-0.004000
20151111123124-25km-D1-NORMAL-MOTORWAY,153.560000,-0.024000,-0.022000,-0.005000
20151111123124-25km-D1-NORMAL-MOTORWAY,153.670000,-0.011000,-0.013000,-0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,153.760000,-0.018000,-0.015000,-0.013000
20151111123124-25km-D1-NORMAL-MOTORWAY,153.870000,-0.017000,-0.022000,-0.014000
20151111123124-25km-D1-NORMAL-MOTORWAY,153.970000,-0.040000,-0.023000,-0.022000
20151111123124-25km-D1-NORMAL-MOTORWAY,154.070000,-0.028000,-0.036000,-0.037000
20151111123124-25km-D1-NORMAL-MOTORWAY,154.170000,0.014000,-0.014000,-0.034000
20151111123124-25km-D1-NORMAL-MOTORWAY,154.270000,0.000000,0.004000,-0.031000
20151111123124-25km-D1-NORMAL-MOTORWAY,154.370000,-0.022000,-0.001000,-0.012000
20151111123124-25km-D1-NORMAL-MOTORWAY,154.470000,-0.003000,-0.009000,0.004000
20151111123124-25km-D1-NORMAL-MOTORWAY,154.570000,-0.061000,-0.035000,0.005000
20151111123124-25km-D1-NORMAL-MOTORWAY,154.670000,-0.003000,-0.027000,-0.014000
20151111123124-25km-D1-NORMAL-MOTORWAY,154.770000,0.040000,0.007000,-0.005000
20151111123124-25km-D1-NORMAL-MOTORWAY,154.880000,0.038000,0.027000,-0.004000
20151111123124-25km-D1-NORMAL-MOTORWAY,154.970000,-0.002000,0.020000,-0.001000
20151111123124-25km-D1-NORMAL-MOTORWAY,155.070000,-0.022000,-0.001000,-0.016000
20151111123124-25km-D1-NORMAL-MOTORWAY,155.170000,-0.018000,-0.020000,-0.041000
20151111123124-25km-D1-NORMAL-MOTORWAY,155.280000,-0.017000,-0.009000,-0.032000
20151111123124-25km-D1-NORMAL-MOTORWAY,155.370000,-0.063000,-0.035000,-0.008000
20151111123124-25km-D1-NORMAL-MOTORWAY,155.470000,-0.000000,-0.026000,-0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,155.580000,-0.091000,-0.050000,-0.009000
20151111123124-25km-D1-NORMAL-MOTORWAY,155.670000,0.037000,-0.022000,-0.005000
20151111123124-25km-D1-NORMAL-MOTORWAY,155.770000,-0.012000,-0.003000,0.004000
20151111123124-25km-D1-NORMAL-MOTORWAY,155.880000,-0.022000,-0.017000,-0.017000
20151111123124-25km-D1-NORMAL-MOTORWAY,155.970000,-0.001000,-0.005000,0.008000
20151111123124-25km-D1-NORMAL-MOTORWAY,156.080000,0.022000,0.000000,0.017000
20151111123124-25km-D1-NORMAL-MOTORWAY,156.180000,0.032000,0.014000,0.022000
20151111123124-25km-D1-NORMAL-MOTORWAY,156.270000,0.021000,0.028000,0.032000
20151111123124-25km-D1-NORMAL-MOTORWAY,156.370000,-0.001000,0.014000,0.026000
20151111123124-25km-D1-NORMAL-MOTORWAY,156.480000,-0.035000,-0.008000,0.017000
20151111123124-25km-D1-NORMAL-MOTORWAY,156.580000,-0.041000,-0.032000,0.015000
20151111123124-25km-D1-NORMAL-MOTORWAY,156.680000,-0.013000,-0.027000,0.016000
20151111123124-25km-D1-NORMAL-MOTORWAY,156.780000,0.026000,-0.005000,0.018000
20151111123124-25km-D1-NORMAL-MOTORWAY,156.880000,0.038000,0.025000,0.023000
20151111123124-25km-D1-NORMAL-MOTORWAY,156.980000,0.000000,0.019000,0.007000
20151111123124-25km-D1-NORMAL-MOTORWAY,157.090000,-0.016000,-0.000000,-0.004000
20151111123124-25km-D1-NORMAL-MOTORWAY,157.190000,-0.028000,-0.016000,-0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,157.280000,-0.002000,-0.016000,-0.011000
20151111123124-25km-D1-NORMAL-MOTORWAY,157.380000,-0.011000,-0.005000,-0.005000
20151111123124-25km-D1-NORMAL-MOTORWAY,157.480000,0.015000,-0.006000,-0.000000
20151111123124-25km-D1-NORMAL-MOTORWAY,157.580000,-0.027000,-0.002000,-0.010000
20151111123124-25km-D1-NORMAL-MOTORWAY,157.690000,0.002000,-0.014000,-0.020000
20151111123124-25km-D1-NORMAL-MOTORWAY,157.790000,0.030000,0.013000,-0.005000
20151111123124-25km-D1-NORMAL-MOTORWAY,157.880000,-0.007000,0.006000,-0.018000
20151111123124-25km-D1-NORMAL-MOTORWAY,157.980000,-0.003000,0.001000,-0.023000
20151111123124-25km-D1-NORMAL-MOTORWAY,158.080000,-0.037000,-0.022000,-0.008000
20151111123124-25km-D1-NORMAL-MOTORWAY,158.180000,0.044000,0.006000,-0.008000
20151111123124-25km-D1-NORMAL-MOTORWAY,158.280000,0.050000,0.033000,-0.012000
20151111123124-25km-D1-NORMAL-MOTORWAY,158.390000,0.003000,0.024000,-0.018000
20151111123124-25km-D1-NORMAL-MOTORWAY,158.490000,-0.005000,0.009000,-0.012000
20151111123124-25km-D1-NORMAL-MOTORWAY,158.580000,-0.109000,-0.035000,0.000000
